epoch,loss,psnr,val_loss,val_psnr
0,15159.520971959324,7.426628858432252,15328.096553767104,9.05294113389194
1,12059.318633973371,8.661205911621591,12655.978023720141,9.617668097890595
2,9673.623204529735,9.826125088176937,10555.650028264146,10.209155975334719
3,7803.230514247675,10.906175941594823,8923.739027713358,10.806767502609564
4,6365.0500061268185,11.826356768841812,7644.820712002841,11.409416058952601
5,5216.742774787818,12.710356317822649,6504.586385921556,12.13094629914066
6,4330.890359118238,13.450306022170896,5667.200868397786,12.571353530176053
7,3686.176742923726,14.023469866177035,5019.478849902887,12.882019113742354
8,3222.417229274222,14.486547143771029,4499.357686398423,13.156182306816936
9,2889.9112298540526,14.863073825590162,4044.948133479244,13.481370202243218
10,2649.6157347738476,15.18247267105375,3716.9344226504522,13.660084292707284
11,2472.6072920579904,15.447898128258776,3399.848557622623,13.9667931646938
12,2337.816262224414,15.671388613699193,3105.005318098475,14.3472802316103
13,2235.876041130906,15.853773202680603,2937.407131442776,14.429251366510904
14,2154.2350518471953,16.008705726854203,2739.1726096866305,14.755323215406769
15,2091.1586250995606,16.1325474413245,2581.171583299513,14.896883757525782
16,2037.4477724731307,16.23714580167842,2448.9098015893146,15.186234534339693
17,1993.2338600398807,16.32989145361003,2371.425470978519,15.305296282157828
18,1951.1271406328601,16.41184551336241,2214.856554473707,15.492987243496643
19,1918.886274328912,16.476618481892796,2130.076225323226,15.679039066930427
20,1885.435025075114,16.545245667850132,2165.4077995455996,15.663020371063743
21,1851.0428655992632,16.618561663109507,2004.6936945587895,15.888848152585286
22,1817.116709220177,16.685924120847808,1954.430094703009,16.02547344250228
23,1779.481356294762,16.763546497383153,1847.4089278467068,16.241384886633707
24,1741.330710532606,16.841750012796222,1780.0713941471474,16.41069376313841
25,1702.997500084143,16.93246441912865,1691.3051445276265,16.608366364671923
26,1665.5748720799863,17.016033983294555,1634.0549570058847,16.74647605662443
27,1629.2119098427545,17.104894558744476,1596.511155731824,16.84250852305283
28,1588.3673435046248,17.20595118662679,1667.938097442457,16.73819080310319
29,1554.1152789153596,17.303925749515308,1566.5833402785831,16.987479753087314
30,1518.2588553314004,17.40717347656508,1557.3768086336097,16.973545366404007
31,1466.8266903620708,17.543820254316323,1619.1363151705996,16.896698889794287
32,1426.5042567785993,17.664609895870914,1443.5066158032816,17.260297800039318
33,1393.347303479267,17.77283345739018,1370.2393022017045,17.486922623275163
34,1358.320845636516,17.887351231018513,1346.0207836596996,17.512936834501645
35,1325.0773329978363,18.002075459833865,1360.317239227012,17.545050327322258
36,1298.3405003424166,18.08533711935785,1381.445962484781,17.541910155584727
37,1265.8239046875606,18.202093460749033,1279.995283647017,17.83518170691156
38,1239.8099292742925,18.296044443059834,1256.4251516480172,17.888908138522854
39,1210.0126216621939,18.40402497931317,1200.429030720953,18.086796537622227
40,1185.0656115081506,18.49581897193563,1219.7297186630333,18.109790694072206
41,1160.2576208857606,18.590789398139826,1151.681502248449,18.279067860463556
42,1135.4880347979622,18.6847395221339,1131.415531193834,18.37619464605328
43,1114.3122400510742,18.76498120045861,1109.0560017375203,18.43371140227026
44,1095.5269823256397,18.844399329100757,1116.6485654586763,18.255409276109457
45,1075.863139731069,18.916958183908154,1048.4008999684745,18.6931172726548
46,1054.778425012576,19.002577119291338,1032.6613758207473,18.670620106146817
47,1033.0996729860906,19.093713383669208,1010.8421227732925,18.858685635016446
48,1019.6551322523698,19.15374289069699,996.1357394697936,18.95944644170701
49,1003.3960232764695,19.216489183707154,981.6522506685558,18.868521363040735
