epoch,loss,psnr,val_loss,val_psnr
0,1964.2268269080002,16.67184251287923,856.9137397723649,20.526009311923733
1,760.2706323390823,20.974028117245116,481.60867473765074,23.204740365051382
2,532.0933773933137,22.711654095270355,355.20821039486464,24.593442826633773
3,423.03385694309134,23.789572236806343,281.5516233992709,25.63957252573215
4,358.28663150140613,24.56929530414459,236.64395815366274,26.41289575467083
5,314.83098427758057,25.199476673487183,203.96872152070168,27.103270221066165
6,282.01442604588476,25.75770002449153,179.1691225296049,27.725584815738372
7,256.58502689779215,26.26119736657769,160.2559957132711,28.289440491203916
8,237.35741109575432,26.69832720553318,145.6477013412787,28.79480484376812
9,222.59245821620496,27.078500768740028,134.72106610866115,29.217254260033094
10,211.32228297791656,27.393101483672634,125.57782656186586,29.65048818641337
11,202.49260826532029,27.655014298474157,118.62678258892335,29.983141026824214
12,195.4523471465803,27.873263773270132,112.91604495358158,30.2727081178513
13,189.60674114185963,28.0655409055479,108.1159705337213,30.532142635621476
14,184.63495733528583,28.236374526259553,104.0736053410178,30.772357070158495
15,180.45462217518892,28.38782934256351,100.66143464776714,30.98897221977503
16,176.93493382311522,28.517190673036136,97.87994732971758,31.16774713307453
17,173.93729201692653,28.630798998982186,95.43458676028561,31.33684915248892
18,171.259052081763,28.73295183352009,93.1770698108567,31.492921252418757
19,168.94614042432275,28.82645034120863,91.30162518276576,31.604317220995732
20,166.93267960666984,28.90622785479867,89.54863881976353,31.751970050507442
21,165.13290876530849,28.98193045039379,88.00966940120774,31.883429716602105
22,163.52848381032246,29.05080565465467,86.65663667866383,32.00086892646407
23,162.10222880098058,29.111147040639814,85.38593865502521,32.11468135359557
24,160.8262152053318,29.166598151630815,84.32232482004254,32.2071790146695
25,159.68941579442216,29.215221272178166,83.37881030930217,32.27797573351462
26,158.66938889436267,29.259830619120006,82.54792678068652,32.3521265054678
27,157.7540455677354,29.29947756215301,81.74720863243202,32.42485840820426
28,156.9161358027251,29.336322243178472,81.00495112318276,32.48534300243257
29,156.14567662436778,29.370366798245787,80.34132487167896,32.545459301440744
30,155.4530687293774,29.40046715079514,79.77780598656366,32.58774463320928
31,154.80344509510124,29.429310072687386,79.19266511425238,32.63714189476339
32,154.2119624966771,29.45469559226756,78.7022649308525,32.688074798442436
33,153.65323863365543,29.47948030234244,78.21336942258704,32.719925270009796
34,153.14323803810447,29.500249059856422,77.7591675031163,32.754645384751356
35,152.66267325425218,29.521745356818666,77.34087979063696,32.80136243222154
36,152.21673552651188,29.540565402745685,76.92998438111483,32.83770011307357
37,151.79642568684108,29.55934063906813,76.60701543634588,32.854795392236376
38,151.40961738848586,29.575049098314683,76.26505787695494,32.88339380253666
39,151.046531561518,29.59069166458031,75.91045231014103,32.91824046048251
40,150.69693247608424,29.606672306472138,75.59210474017821,32.957850005056066
41,150.36575510499156,29.621232570576947,75.30701442286787,32.97051536262809
