epoch,loss,psnr,val_loss,val_psnr
0,11173.874216790022,14.303560949333828,603.9409629241434,22.11671736510211
1,481.26952664921765,22.914280733276406,271.1102736549165,25.62568712322964
2,311.0152568586863,24.993513237789138,189.9789943942776,27.34796205212765
3,253.02403120718532,26.181263693861766,153.50556699508638,28.505757875035556
4,224.08046891123206,26.95238122515924,132.64358441241376,29.34721309046135
5,205.3800840250861,27.52081682738376,118.10246070196544,30.036574160234384
6,191.69822031882583,27.970547753533715,107.7714546217768,30.56878272146816
7,181.63368380346506,28.325946632891466,99.912724822262,31.04582691015693
8,174.18876609137007,28.60655418173987,94.13953067022264,31.451105814917852
9,168.70934386426063,28.81978792893777,89.96082397913888,31.746552189559797
10,164.49500892740718,28.987534537476265,86.67764610616086,31.976134967273154
11,161.09318011154664,29.1216119160631,83.8978439925553,32.173460940925445
12,158.2517061612392,29.236393587543258,81.64961285139944,32.311167318878454
13,155.75642557826134,29.3416104096769,79.36457043366441,32.524389974703816
14,153.5955229843749,29.434342033119346,77.56105686959177,32.67129543141664
15,151.74195112732835,29.513666776665566,76.03559762250515,32.7990489138743
16,150.1225037921657,29.58366005350077,74.65461917799347,32.88428705742717
17,148.75319475522906,29.640134288459947,73.56685396382008,32.95593915666853
18,147.53487628090062,29.695700817759615,72.537803211106,33.0499206960533
19,146.50841673765495,29.740225870362526,71.5747733319624,33.15884451432662
20,145.60654150695456,29.778445232321683,70.84374105421644,33.19114590575832
21,144.81962123245367,29.812874435505105,70.11406145821255,33.295301522306254
22,144.10716569392923,29.84474532718125,69.54305251763792,33.32480268885342
23,143.46898269220324,29.875041892980967,68.9396249916204,33.40967085985173
24,142.9119410496626,29.895912472917107,68.44667950631957,33.405874181545734
25,142.395787824899,29.91556464421492,68.05485200616558,33.432500074878476
26,141.94373275950502,29.93274696022595,67.5967354571001,33.49954422860508
27,141.48181836084245,29.9557800033171,67.16648021124732,33.52164608206952
28,141.09438298388466,29.96985150220015,66.84338551593844,33.548565370917096
29,140.73206914205593,29.98380217228914,66.73237983547911,33.417300615328365
30,140.37846651156983,29.998729495020083,66.12717826998964,33.59954859109004
31,140.0576929524026,30.01081737041621,65.88403419395546,33.60562835509348
