epoch,loss,psnr,val_loss,val_psnr
0,2191.3763096638622,16.75264559263697,963.1110869140625,20.376432334899903
1,706.0705528221338,21.504624950680427,565.81001171875,23.026288208007813
2,464.6318949124132,23.44508032323201,409.28022705078126,24.641596496582032
3,349.7492594269924,24.746516849657286,326.6909033203125,25.742148956298827
4,289.7280306933143,25.583345478387326,278.7257587890625,26.46685055541992
5,254.74198222961803,26.14175325442163,249.18421069335938,26.98780696105957
6,232.97800301054323,26.529185727041252,229.86231286621094,27.350163452148436
7,218.8332090922992,26.80205940470878,217.07707849121093,27.5985059967041
8,209.18656897530633,27.000991304103707,208.30010986328125,27.751997039794922
9,202.3240595540345,27.149797879288975,201.8315485839844,27.882274719238282
10,197.17810388997492,27.26284157913511,197.03546936035156,28.078344192504883
11,193.14252974874447,27.35577800203044,192.76368859863283,28.176274673461915
12,189.9404477398184,27.42908363662491,189.46332446289063,28.24863229370117
13,187.379443935806,27.488958548384105,186.79305908203125,28.29718035888672
14,185.3213258324363,27.535938869205737,185.51307690429687,28.14875540161133
15,183.66418640049307,27.574083527578924,182.96048498535157,28.399417922973633
16,182.24931647035186,27.608573184992384,181.49290942382814,28.441809783935547
17,181.02107916937933,27.638427086831012,180.0522833251953,28.465016891479493
18,179.95591058384696,27.66375157462909,178.95798669433594,28.504442611694337
19,179.0211971192057,27.6869720794821,178.08098657226563,28.43670039367676
20,178.18687145559278,27.708893665726954,176.91742504882814,28.54659927368164
21,177.4448322229825,27.727354292872032,175.99222985839845,28.55814306640625
22,176.78240638699828,27.74413462941343,175.20038732910157,28.580838684082032
23,176.1838594254462,27.759347186764067,174.67602795410156,28.60906802368164
24,175.63953262925807,27.773074734688525,174.04032690429688,28.625304779052733
25,175.13216206475138,27.78737192532942,173.40431359863283,28.641013061523438
26,174.67454864159592,27.800275854209435,172.8376630859375,28.65444775390625
27,174.25529695595773,27.81172486935898,172.3904549560547,28.643360076904298
28,173.8834494574711,27.82120900158477,172.044759765625,28.67935447692871
29,173.54488995762208,27.830604898088772,171.6137879638672,28.672053146362305
30,173.22539726864653,27.838725863262972,171.3986640625,28.697233154296875
31,172.9270757424849,27.846881402156782,170.91973986816407,28.706061752319336
32,172.65709017428728,27.854271950004502,171.08765686035156,28.58283982849121
33,172.41186978888408,27.860813480954935,170.29890002441405,28.720348022460936
34,172.1799175746402,27.86666938012941,170.14807385253906,28.6795791015625
35,171.95030119284698,27.87405348129506,169.82303942871093,28.725050704956054
36,171.755118876353,27.878510492117453,169.67605725097656,28.744637466430664
37,171.56125364945896,27.884357189171336,169.42318029785156,28.75224447631836
38,171.3911878554933,27.888778656930967,169.14482385253908,28.751344970703126
39,171.21597791866685,27.894599554660797,168.96049829101563,28.754948455810545
40,171.07240523803338,27.896994358003106,168.7648719482422,28.74882522583008
41,170.92360693720676,27.901283809116908,169.1625155029297,28.736080841064453
42,170.77749825608984,27.90500979179385,168.4426641845703,28.765117553710937
43,170.64280392777718,27.909317095514822,168.30892846679689,28.780097061157228
44,170.52692512851837,27.912811875091975,168.21020556640624,28.785656829833986
45,170.38760908185787,27.916909905859445,167.97543603515626,28.780748413085938
46,170.26450193928483,27.920689653201677,168.1212548828125,28.786515167236328
47,170.1635293841822,27.92214115142974,167.7747637939453,28.798992401123048
48,170.05108063476212,27.92617403012109,167.63856213378907,28.780061218261718
49,169.94709419444433,27.928669403023967,167.52991271972655,28.798035705566406
50,169.84127101829145,27.93235532492998,167.46561437988282,28.807724746704103
51,169.75342958326408,27.9342492092157,167.32354809570313,28.812500732421874
52,169.6666893961132,27.9364766285073,167.3218536376953,28.815899169921874
53,169.5733460774118,27.939525110736668,167.15295654296875,28.822526763916017
54,169.48933761929936,27.941793338502322,167.06654333496093,28.792616821289062
55,169.40461365679698,27.94456191631444,166.93156823730467,28.81889666748047
56,169.32728822839172,27.946702012091173,166.83619787597655,28.823088745117186
57,169.2412281393763,27.94915602124382,166.75943505859374,28.819949798583984
58,169.17895807075857,27.95093176957412,166.89030773925782,28.825867889404297
59,169.1106461954699,27.952677090317763,166.60088891601563,28.831275161743164
60,169.030242178289,27.95565998735863,166.81761596679686,28.822817474365234
61,168.97584183984267,27.95611725326995,166.48674060058593,28.83846566772461
62,168.9051542323458,27.959229306730418,166.45525207519532,28.810244812011717
63,168.8497949374027,27.960547104273367,166.33340686035157,28.840157440185546
64,168.78722506426502,27.962259352015117,166.24573400878907,28.836293090820313
65,168.73724366934044,27.96320102726706,166.2193973388672,28.845614898681642
66,168.68673261773043,27.964276823037828,166.1877265625,28.84971496582031
67,168.6257881692359,27.966641472485904,166.1031708984375,28.834039993286133
68,168.58213565831122,27.967799040223806,166.1169005126953,28.85151138305664
69,168.5238326053306,27.969955395166906,166.12613330078125,28.7957158203125
70,168.47871850036458,27.970748665386193,165.9618876953125,28.859275787353514
71,168.43423846380975,27.971891201438286,165.88579858398438,28.833383865356446
72,168.39412269299396,27.97335142163012,165.795984375,28.834688186645508
73,168.34522292628876,27.974534923679272,165.770833984375,28.85009703063965
