epoch,loss,psnr,val_loss,val_psnr
0,15937.025383944836,6.9891799128515295,17058.863752003206,8.244008911165416
1,14087.111811613959,7.638591554293231,15382.538424813034,8.676523704202767
2,12530.351766390218,8.256918050588814,13914.762204527244,9.016082400949593
3,11160.782754101814,8.873900526683418,12619.23732638889,9.331727067833272
4,9949.495246530962,9.471469183867262,11472.289923878205,9.647631721822625
5,8880.087258575008,10.053931411836952,10460.504069845085,9.965039924882417
6,7940.333382143709,10.610689688026698,9569.530916132479,10.286697703141433
7,7115.744901728013,11.13415486963627,8777.87476295406,10.62636253813393
8,6385.045993169968,11.644277798877761,8021.146946781517,11.087651213621482
9,5727.77429464247,12.146632258336844,7355.079572315705,11.477136876032903
10,5162.230586330565,12.591048014226606,6783.056621427618,11.782767806093917
11,4676.506609247593,12.987267197897971,6286.127396334135,12.028485167739738
12,4261.188565098874,13.344007850390566,5847.054179186699,12.25694666642409
13,3906.4134152986207,13.662684339544304,5460.667001368857,12.459661151201297
14,3605.4543545373995,13.950549027628334,5121.082566272703,12.62962441077599
15,3350.0514159139702,14.210263257363724,4819.247684628739,12.783679859454816
16,3134.807188713079,14.443646208883289,4542.3833158052885,12.943576432904626
17,2954.9476646195676,14.652829493097855,4308.4925180288465,13.053226428561741
18,2803.3082749900086,14.8399443396187,4047.5781533787394,13.325509418585362
19,2677.269115264581,14.99993823552446,3868.2595002003204,13.39613222464537
20,2569.9057810089334,15.153778162396815,3676.4955086471687,13.570341560168144
21,2478.426794698622,15.289338830324068,3532.474384849092,13.645061717889249
22,2400.143589104866,15.412928693935303,3371.9856779180022,13.840472276801737
23,2334.150781971264,15.52400179023701,3233.259575320513,13.945572126013602
24,2274.851646897577,15.62865816723122,3096.285390791934,14.133924613039717
25,2223.641660897361,15.721241661208678,3000.907975677751,14.219723126012036
26,2178.841826838923,15.807602227567338,2886.2886338975695,14.366739344800639
27,2138.7368876371274,15.879500762267806,2814.5947707999467,14.436830732557508
28,2102.3822941338094,15.957842067931422,2749.7532706497063,14.615968101045006
29,2068.8908219438154,16.025191353111232,2631.7876982338407,14.707384151882595
30,2040.106393178178,16.083239564057017,2559.8724175347224,14.826670998793382
31,2013.7128121088715,16.13567998131073,2511.9069527911324,14.937199185037205
32,1990.8274314973403,16.184650800362135,2443.485642444578,14.979233304863302
33,1968.0712589291522,16.234847323774193,2347.659888321314,15.139989810519749
34,1946.8966316774531,16.2785838879619,2355.9817800146902,15.194095924573068
35,1926.5143686088259,16.3246513600036,2298.8655381944445,15.262025127247867
36,1906.2321030545002,16.3665592735913,2220.6748560196315,15.3995239583855
37,1888.9866331374076,16.404436710675714,2190.9476741953795,15.497677331908136
38,1873.0731932238355,16.441447201552304,2128.782642227564,15.568951336135212
39,1852.5017397833187,16.482947230516324,2074.6445496127135,15.691014531127408
40,1837.1986648530828,16.515768353502022,2073.3695900941507,15.663639476156643
41,1825.0464670017334,16.548367382596787,2069.3357384314904,15.735848335526947
42,1807.6890687614434,16.583058819846922,1978.1528574886486,15.895493735615005
43,1787.7527480402916,16.63196497785096,1973.4204819377671,15.912289045610999
44,1775.3876995965181,16.660027464542065,1917.689898838141,16.030261432615102
45,1758.175856069045,16.703020609203953,1905.6241382044605,16.017607881268884
46,1743.4928650041513,16.736801277743798,1881.693424896501,16.13182288438846
47,1730.08008318353,16.770365002820192,1853.5862475794604,16.139468285976314
48,1714.0626010616813,16.804783738001,1809.031812149439,16.226659482972234
49,1700.3988228801034,16.84439553738917,1871.8970623831465,16.120014947092432
50,1683.3981883855574,16.882033450664704,1886.1830073951655,16.17074994307298
51,1668.5341376339325,16.9274072706658,1754.0659121260683,16.371466436141578
52,1651.2349098971758,16.967865278218113,1918.004500534188,16.185854044531144
53,1636.6551494430098,17.015673982195356,1728.4035377437233,16.478172408209907
54,1620.4750562803802,17.049144081546093,1711.978228916266,16.550762217268986
